STATE_UT,DISTRICT,BLOCK,VILLAGE_NA,LATITUDE,LONGITUDE,Date,Predominant_Soil_Type,WL(mbgl),District Population,Block Population,Annual_Avg_Temp,Rainfall(mm/Year)
Karnataka,Chitradurga,Chitradurga,Bommenahalli,14.2192,76.2617,01-08-21,Mixed Red & Black Soil,1.6,1659456,385000,26.11,1000.096726
Karnataka,Chitradurga,Chitradurga,Hampanur,14.3514,76.1639,01-08-21,Mixed Red & Black Soil,4.9,1659456,385000,26.11,988.8505601
Karnataka,Chitradurga,Chitradurga,Siddapura,14.2653,76.1944,01-08-21,Mixed Red & Black Soil,18.1,1659456,385000,26.11,1017.64857
Karnataka,Chitradurga,Holalkere,Arehalli,14.0333,76.1167,01-08-21,Mixed Red & Black Soil,1.8,1659456,245000,25.6,1260.082435
Karnataka,Chitradurga,Holalkere,Dogganal,14.0319,76.0736,01-08-21,Mixed Red & Black Soil,1.4,1659456,245000,25.6,1259.781552
Karnataka,Chitradurga,Holalkere,Dummi,14.05,76.0833,01-08-21,Mixed Red & Black Soil,0.8,1659456,245000,25.6,1176.844681
Karnataka,Chitradurga,Holalkere,Gangasamudra,13.9333,76.1333,01-08-21,Mixed Red & Black Soil,2,1659456,245000,25.6,1164.529867
Karnataka,Chitradurga,Holalkere,Hanumali,13.9972,76.0847,01-08-21,Mixed Red & Black Soil,2.3,1659456,245000,25.6,877.0810906
Karnataka,Chitradurga,Holalkere,Kallavvanagathihalli,14.1769,76.1525,01-08-21,Mixed Red & Black Soil,3.4,1659456,245000,25.6,1186.1218
Karnataka,Chitradurga,Holalkere,Kumminagatta,13.9817,76.2958,01-08-21,Mixed Red & Black Soil,2.2,1659456,245000,25.6,887.6267435
Karnataka,Chitradurga,Holalkere,Muthugaduru,14.2194,76.1167,01-08-21,Mixed Red & Black Soil,13.5,1659456,245000,25.6,1265.306654
Karnataka,Chitradurga,Holalkere,R.Nulenur,14.025,76.125,01-08-21,Mixed Red & Black Soil,1.9,1659456,245000,25.6,1079.587437
Karnataka,Chitradurga,Holalkere,Ramagiri,13.9528,76.1236,01-08-21,Mixed Red & Black Soil,1.8,1659456,245000,25.6,1157.804522
Karnataka,Dakshina Kannada,Bantval,Bantval,12.8833,75.0333,01-08-21,Lateritic Soil,2.3,2089649,285000,26.64,1009.235941
Karnataka,Dakshina Kannada,Bantval,Bollangadi,12.8581,75.0567,01-08-21,Lateritic Soil,2.2,2089649,285000,26.64,1027.327498
Karnataka,Dakshina Kannada,Bantval,Kabaka,12.7858,75.1536,01-08-21,Lateritic Soil,4.2,2089649,285000,26.64,866.8585818
Karnataka,Dakshina Kannada,Bantval,Kalladka,12.8417,75.0667,01-08-21,Lateritic Soil,2.3,2089649,285000,26.64,1012.807862
Karnataka,Dakshina Kannada,Bantval,Kavalmudur,12.9328,75.1361,01-08-21,Lateritic Soil,3.8,2089649,285000,26.64,1035.499308
Karnataka,Dakshina Kannada,Bantval,Kudtha Muger,12.7758,75.0483,01-08-21,Lateritic Soil,3.4,2089649,285000,26.64,1064.183189
Karnataka,Dakshina Kannada,Bantval,Kudupadaru,12.7167,75.1111,01-08-21,Lateritic Soil,4,2089649,285000,26.64,1110.449657
Karnataka,Dakshina Kannada,Bantval,Mani,12.9167,75.1208,01-08-21,Lateritic Soil,5.8,2089649,285000,26.64,1115.803148
Karnataka,Dakshina Kannada,Bantval,Mittur,12.8,75.1417,01-08-21,Lateritic Soil,1.1,2089649,285000,26.64,1075.445153
Karnataka,Dakshina Kannada,Bantval,Nayanaadu,12.9708,75.1506,01-08-21,Lateritic Soil,1.4,2089649,285000,26.64,949.9633442
Karnataka,Dakshina Kannada,Bantval,Punjalkatte,12.95,75.1625,01-08-21,Lateritic Soil,5.7,2089649,285000,26.64,851.3245665
Karnataka,Dakshina Kannada,Bantval,Subashnagar,12.8558,75.0203,01-08-21,Lateritic Soil,2,2089649,285000,26.64,888.8226043
Karnataka,Dakshina Kannada,Bantval,Ukkuda,12.7417,75.1056,01-08-21,Lateritic Soil,2.4,2089649,285000,26.64,908.0008589
Karnataka,Dakshina Kannada,Bantval,Veerakamba,12.8172,75.0819,01-08-21,Lateritic Soil,2.2,2089649,285000,26.64,1163.242016
Karnataka,Dakshina Kannada,Bantval,Vittal (Ct),12.7625,75.0981,01-08-21,Lateritic Soil,4.5,2089649,285000,26.64,1193.517577
Karnataka,Dakshina Kannada,Beltangadi,Adantadka,12.8486,75.2631,01-08-21,Lateritic Soil,4.3,2089649,195000,25.99,919.1683206
Karnataka,Dakshina Kannada,Beltangadi,Addhole,12.9292,75.5125,01-08-21,Lateritic Soil,2.4,2089649,195000,25.99,870.688535
Karnataka,Dakshina Kannada,Beltangadi,Alandangadi,13.0417,75.2167,01-08-21,Lateritic Soil,2,2089649,195000,25.99,809.7451827
Karnataka,Dakshina Kannada,Beltangadi,Badagakaranduru,12.9608,75.3244,01-08-21,Lateritic Soil,3.6,2089649,195000,25.99,953.5049014
Karnataka,Dakshina Kannada,Beltangadi,Belalu,12.9367,75.33,01-08-21,Lateritic Soil,5.9,2089649,195000,25.99,1107.609113
Karnataka,Dakshina Kannada,Beltangadi,Beltangadi,13,75.2833,01-08-21,Lateritic Soil,2.7,2089649,195000,25.99,886.8537482
Karnataka,Dakshina Kannada,Beltangadi,Gerukatte,12.9517,75.2622,01-08-21,Lateritic Soil,2.8,2089649,195000,25.99,1224.297989
Karnataka,Dakshina Kannada,Beltangadi,Kalleri,12.8781,75.2436,01-08-21,Lateritic Soil,6.3,2089649,195000,25.99,1095.85929
Karnataka,Dakshina Kannada,Beltangadi,Kukkedi,12.9997,75.17,01-08-21,Lateritic Soil,1.9,2089649,195000,25.99,1209.89314
Karnataka,Dakshina Kannada,Beltangadi,Nidigal,13.0306,75.3803,01-08-21,Lateritic Soil,2.1,2089649,195000,25.99,932.8157379
Karnataka,Dakshina Kannada,Beltangadi,Nidle,12.9542,75.3833,01-08-21,Lateritic Soil,6.9,2089649,195000,25.99,1153.382374
Karnataka,Dakshina Kannada,Beltangadi,Padangady,12.9156,75.2281,01-08-21,Lateritic Soil,1.6,2089649,195000,25.99,877.2706608
Karnataka,Dakshina Kannada,Beltangadi,Shiradi,12.8958,75.5125,01-08-21,Lateritic Soil,5.1,2089649,195000,25.99,1145.956482
Karnataka,Dakshina Kannada,Beltangadi,Surya,13.0014,75.425,01-08-21,Lateritic Soil,0.4,2089649,195000,25.99,1266.216458
Karnataka,Dakshina Kannada,Beltangadi,Venooru,13.0111,75.1444,01-08-21,Lateritic Soil,3.9,2089649,195000,25.99,1264.758042
